Id,SurfaceArea,NumRooms,Type,Address,Description,Rent,Bookmark,Link
5049370.0,126.0,4.5,flat,"Rue de l'Aurore 3, 1005 Lausanne, VD",Magnifique appartement de 4.5 au centre ville,3700.0,,/en/d/flat-rent-lausanne/5049370?s=2&t=1&l=2023&ct=615&ci=294&pn=13
5168612.0,100.0,4.5,flat,"Avenue de Jomini 5, 1004 Lausanne, VD",Appartement moderne avec vue sur le lac,3700.0,,/en/d/flat-rent-lausanne/5168612?s=2&t=1&l=2023&ct=615&ci=295&pn=13
5230056.0,100.0,3.5,flat,"Juste Olivier 14, 1006 Lausanne, VD",Bel appartement sis au centre de Lausanne,3700.0,,/en/d/flat-rent-lausanne/5230056?s=2&t=1&l=2023&ct=615&ci=296&pn=13
5194724.0,114.0,4.5,flat,"Rue des Terreaux 4, 1003 Lausanne, VD",Splendide 4.5 pièces au centre-ville,3740.0,,/en/d/flat-rent-lausanne/5194724?s=2&t=1&l=2023&ct=615&ci=297&pn=13
5229267.0,120.0,4.0,flat,"Avenu de Morges 11b, 1004 Lausanne, VD",Une maison sur le toit - Appartement en attique au centre ville,3800.0,,/en/d/flat-rent-lausanne/5229267?s=2&t=1&l=2023&ct=615&ci=298&pn=13
4889202.0,110.0,4.5,flat,"Mauborget 4, 1003 Lausanne, VD",Superbe 4.5 pièces au coeur de Lausanne,3870.0,,/en/d/flat-rent-lausanne/4889202?s=2&t=1&l=2023&ct=615&ci=299&pn=13
5242830.0,130.0,4.0,flat,"Chemin de Montolivet 35, 1006 Lausanne, VD",,3950.0,,/en/d/flat-rent-lausanne/5242830?s=2&t=1&l=2023&ct=615&ci=300&pn=13
5068817.0,95.0,3.5,flat,"Chemin de Bellerive 3bis, 1007 Lausanne, VD",OUCHY ! Superbe 3.5 pièces meublé avec grande terrasse,4050.0,,/en/d/flat-rent-lausanne/5068817?s=2&t=1&l=2023&ct=615&ci=301&pn=13
5247748.0,136.0,3.5,flat,"Quartier de la Violette 6, 1018 Lausanne, VD",,4050.0,,/en/d/flat-rent-lausanne/5247748?s=2&t=1&l=2023&ct=615&ci=302&pn=13
5285027.0,162.0,5.0,flat,"Avenue du Léman 30, 1005 Lausanne, VD",Splendide logement avec une vue époustouflante,4320.0,,/en/d/flat-rent-lausanne/5285027?s=2&t=1&l=2023&ct=615&ci=303&pn=13
5204786.0,135.0,4.5,attic-flat,"Avenue de Rumine 53, 1005 Lausanne, VD",Une vue à couper le souffle sur le lac Léman,4350.0,,/en/d/attic-flat-rent-lausanne/5204786?s=2&t=1&l=2023&ct=615&ci=304&pn=13
4893934.0,174.0,5.5,flat,"Place de la Riponne 4, 1005 Lausanne, VD",Magnifique appartement en duplex au centre de Lausanne,4385.0,Virtual tour,/en/d/flat-rent-lausanne/4893934?s=2&t=1&l=2023&ct=615&ci=305&pn=13
5208171.0,150.0,5.5,furnished-residential-property,"Chemin de Haute-Brise 7B, 1012 Lausanne, VD",Magnifique duplex de 5.5 pièces meublé !,4526.0,,/en/d/furnished-residential-property-rent-lausanne/5208171?s=2&t=1&l=2023&ct=615&ci=306&pn=13
5256345.0,180.0,5.0,duplex-maisonette,"1000 Lausanne, VD","Magnifique 5,5p Duplex // 4 chambres // 2 SDB // vue lac",4580.0,,/en/d/duplex-maisonette-rent-lausanne/5256345?s=2&t=1&l=2023&ct=615&ci=307&pn=13
5141480.0,150.0,5.5,penthouse,"Avenue de Montchoisi 14, 1006 Lausanne, VD",5.5 pièces entièrement rénové dans vieil immeuble !,4678.0,,/en/d/penthouse-rent-lausanne/5141480?s=2&t=1&l=2023&ct=615&ci=308&pn=13
5261630.0,160.0,4.5,flat,"1005 Lausanne, VD","Magnifique appartement de 4,5 pces sous gare, vue lac",4800.0,,/en/d/flat-rent-lausanne/5261630?s=2&t=1&l=2023&ct=615&ci=309&pn=13
4675879.0,136.0,4.0,flat,"Avenue Eugène Rambert 30, 1005 Lausanne, VD",Vivez entre ciel et lac,4840.0,,/en/d/flat-rent-lausanne/4675879?s=2&t=1&l=2023&ct=615&ci=310&pn=13
4393228.0,106.0,3.5,flat,"Chemin des Mouettes 22, 1007 Lausanne, VD",1007 Lausanne - Chemin des Mouettes 22 - Appartement de standing meublé,4900.0,,/en/d/flat-rent-lausanne/4393228?s=2&t=1&l=2023&ct=615&ci=311&pn=13
5132888.0,158.0,5.0,flat,"1005 Lausanne, VD",Appartement de standing / 5 pièces / Ascenseur privatif / Belle vue,5400.0,,/en/d/flat-rent-lausanne/5132888?s=2&t=1&l=2023&ct=615&ci=312&pn=13
5269048.0,220.0,8.5,flat,"Avenue de Rumine 45, 1005 Lausanne, VD",Magnifique appartement de 8.5 pièces,6010.0,,/en/d/flat-rent-lausanne/5269048?s=2&t=1&l=2023&ct=615&ci=313&pn=14
4817672.0,232.0,8.5,flat,"Bld de Grancy 5, 1006 Lausanne, VD",Splendide appartement de 8.5 pièces avec beaucoup de cachet sous gare,6800.0,,/en/d/flat-rent-lausanne/4817672?s=2&t=1&l=2023&ct=615&ci=314&pn=14
5232986.0,262.0,8.5,duplex-maisonette,"""-"", 1005 Lausanne, VD","Classieux attique avec cachet , terrasse et vue lac",7400.0,,/en/d/duplex-maisonette-rent-lausanne/5232986?s=2&t=1&l=2023&ct=615&ci=315&pn=14
4984514.0,423.0,11.0,flat,"Chemin de Praz-Buchilly 103, 1000 Lausanne, VD",En bordure de Golf - Luxueux attique avec terrasse,8900.0,,/en/d/flat-rent-lausanne/4984514?s=2&t=1&l=2023&ct=615&ci=316&pn=14
5225916.0,540.0,11.0,flat,"1000 Lausanne, VD",Duplex d'exception dans les hauteurs de Lausanne !,8900.0,,/en/d/flat-rent-lausanne/5225916?s=2&t=1&l=2023&ct=615&ci=317&pn=14
5088151.0,52.0,2.0,loft,"Chemin des Allinges 4, 1006 Lausanne, VD",Vous cherchez un habitat qui vous ressemble ?,,,/en/d/loft-rent-lausanne/5088151?s=2&t=1&l=2023&ct=615&ci=318&pn=14
5117424.0,1.0,2.0,flat,"Chemin des Allinges 4, 1006 Lausanne, VDClose### Price on requestFavourite## «Mise en location de votre bien pour 300 francs»1003 Lausanne, VDClose### CHF 1.—Favourite## «Belle chambre sur Lausanne, durée location à convenir»1018 Lausanne, VD","Harmonieux 2 pièces rénové proche Musée OlympiqueMise en location de votre bien pour 300 francsBelle chambre sur Lausanne, durée location à convenir",300.0,"## «Mise en location de votre bien pour 300 francs»## «Belle chambre sur Lausanne, durée location à convenir»",/en/d/flat-rent-lausanne/5117424?s=2&t=1&l=2023&ct=615&ci=319&pn=14
5285252.0,80.0,4.5,flat,"1007 Lausanne, VD",Sous location noël et ou nouvel an,400.0,,/en/d/flat-rent-lausanne/5285252?s=2&t=1&l=2023&ct=615&ci=322&pn=14
5254423.0,50.0,2.0,flat,"1004 Lausanne, VDClose### CHF 500.—Favourite## «A louer chambre à côté du CHUV pour le mois de janvier»Lausanne, 1005 Lausanne, VD",2 piece in Lausanne until 11th JanuaryA louer chambre à côté du CHUV pour le mois de janvier,500.0,## «A louer chambre à côté du CHUV pour le mois de janvier»,/en/d/flat-rent-lausanne/5254423?s=2&t=1&l=2023&ct=615&ci=323&pn=14
5284570.0,50.0,,flat,"Chemin de Longeraie 9, 1006 Lausanne, VDClose### CHF 500.—Favourite## «Jolie chambre proche centre Lausanne»1018 Lausanne, VD",Appartement meublé en plein LausanneJolie chambre proche centre Lausanne,500.0,## «Jolie chambre proche centre Lausanne»,/en/d/flat-rent-lausanne/5284570?s=2&t=1&l=2023&ct=615&ci=325&pn=14
4558192.0,12.0,,single-room,"Chailly, 1012 Lausanne, VD",Urgent a loué chambre a chailly,600.0,,/en/d/single-room-rent-lausanne/4558192?s=2&t=1&l=2023&ct=615&ci=327&pn=14
5252711.0,,2.0,flat,"1004 Lausanne, VD",Appartement à louer,600.0,,/en/d/flat-rent-lausanne/5252711?s=2&t=1&l=2023&ct=615&ci=328&pn=14
5279039.0,,1.5,single-room,"Avenue de Rhodanie 64A, 1007 Lausanne, VD",Chambre indivuduelle sous-location,600.0,,/en/d/single-room-rent-lausanne/5279039?s=2&t=1&l=2023&ct=615&ci=329&pn=14
5283081.0,,,single-room,"1007 Lausanne, 1007 Lausanne, VD",Je loue une chambre meublé a lausanne,600.0,,/en/d/single-room-rent-lausanne/5283081?s=2&t=1&l=2023&ct=615&ci=330&pn=14
5283116.0,,,single-room,"avenue Druey collège, 1006 Lausanne, VD",Colocation,600.0,,/en/d/single-room-rent-lausanne/5283116?s=2&t=1&l=2023&ct=615&ci=331&pn=14
5238379.0,12.0,,single-room,"Avenue Marc-Dufour, 1007 Lausanne, VD",Chambre / Sous location,640.0,,/en/d/single-room-rent-lausanne/5238379?s=2&t=1&l=2023&ct=615&ci=332&pn=14
4921996.0,,,single-room,"1010 Lausanne, VD",Chambre confortable à Lausanne dés février,650.0,New,/en/d/single-room-rent-lausanne/4921996?s=2&t=1&l=2023&ct=615&ci=333&pn=14
5272391.0,25.0,,single-room,"1018 Lausanne, VDClose### CHF 650.—Favourite## «Appartement 3 pièces avec jardin à Lausanne»1006 Lausanne, VD",CollocationsAppartement 3 pièces avec jardin à Lausanne,650.0,## «Appartement 3 pièces avec jardin à Lausanne»,/en/d/single-room-rent-lausanne/5272391?s=2&t=1&l=2023&ct=615&ci=334&pn=14
5285874.0,,,single-room,"Collonges 55, 1004 Lausanne, VD",Chambre meublée,650.0,New,/en/d/single-room-rent-lausanne/5285874?s=2&t=1&l=2023&ct=615&ci=336&pn=14
5285309.0,,,single-room,"chemin de vanil, 1006 Lausanne, VD",Chambre à louer au coeur de Lausanne,690.0,,/en/d/single-room-rent-lausanne/5285309?s=2&t=1&l=2023&ct=615&ci=338&pn=15
5175721.0,70.0,3.0,single-room,"Village 8, 1012 Lausanne, VD",Chambre à louer dans 3 pcs à Lausanne 12 min du centre ville,700.0,,/en/d/single-room-rent-lausanne/5175721?s=2&t=1&l=2023&ct=615&ci=339&pn=15
5283155.0,12.0,,single-room,"1005 Lausanne, VD",Furnished room in Lausanne,700.0,,/en/d/single-room-rent-lausanne/5283155?s=2&t=1&l=2023&ct=615&ci=340&pn=15
5269088.0,15.0,,studio,"1003 Lausanne, VD",Reprise de bail - studio,715.0,,/en/d/studio-rent-lausanne/5269088?s=2&t=1&l=2023&ct=615&ci=341&pn=15
4987751.0,16.0,,single-room,"1004 Lausanne, VD",Chambre meuble pour etudiant,750.0,,/en/d/single-room-rent-lausanne/4987751?s=2&t=1&l=2023&ct=615&ci=342&pn=15
5279009.0,14.0,,single-room,"Rue de l'Industrie, 1005 Lausanne, VD",Colocation à deux pas du CHUV et du centre-ville,750.0,,/en/d/single-room-rent-lausanne/5279009?s=2&t=1&l=2023&ct=615&ci=343&pn=15
5281505.0,15.0,,single-room,"1006 Lausanne, VD",Studio Ouchy 15m2,750.0,,/en/d/single-room-rent-lausanne/5281505?s=2&t=1&l=2023&ct=615&ci=344&pn=15
5285719.0,12.0,2.5,single-room,"rue de la pontaise, 1018 Lausanne, VD",Chambre pour 4 janvier colocation,750.0,New,/en/d/single-room-rent-lausanne/5285719?s=2&t=1&l=2023&ct=615&ci=345&pn=15
5283201.0,70.0,3.5,single-room,"Trabandan, 1006 Lausanne, VD","Lausanne, jolie chambre à louer dans appart 3.5",770.0,,/en/d/single-room-rent-lausanne/5283201?s=2&t=1&l=2023&ct=615&ci=346&pn=15
5287416.0,39.0,1.5,flat,"Rue du Maupas 81, 1004 Lausanne, VD","1,5 Pièce, Centre ville de Lausanne 15.2.19",770.0,New,/en/d/flat-rent-lausanne/5287416?s=2&t=1&l=2023&ct=615&ci=347&pn=15
5278989.0,,2.5,single-room,"Chemin du Boisy, 1004 Lausanne, VD",Chambre dans une colocation à deux,775.0,,/en/d/single-room-rent-lausanne/5278989?s=2&t=1&l=2023&ct=615&ci=348&pn=15
5284539.0,,2.0,flat,"1004 Lausanne, VD",Une chambre en Sous-locations Ou Location à Lausanne,775.0,,/en/d/flat-rent-lausanne/5284539?s=2&t=1&l=2023&ct=615&ci=349&pn=15
4800688.0,25.0,,single-room,"Avenue Morges 37, 1004 Lausanne, VD",Chambre Chauderon meublé au centre-ville Lausanne,780.0,,/en/d/single-room-rent-lausanne/4800688?s=2&t=1&l=2023&ct=615&ci=350&pn=15
5269118.0,,5.0,single-room,"Avenue de la Vallonnette 24, 1012 Lausanne, VD",Chambre en colocation,780.0,,/en/d/single-room-rent-lausanne/5269118?s=2&t=1&l=2023&ct=615&ci=351&pn=15
5269223.0,60.0,3.0,single-room,"1010 Lausanne, VD","Chambre dans appartement entre le Chuv, la Sallaz et Chailly",790.0,,/en/d/single-room-rent-lausanne/5269223?s=2&t=1&l=2023&ct=615&ci=352&pn=15
4798941.0,25.0,,single-room,"Chemin de la cassinnette 3, 1018 Lausanne, VD",Chambre à louer,800.0,,/en/d/single-room-rent-lausanne/4798941?s=2&t=1&l=2023&ct=615&ci=353&pn=15
4987213.0,100.0,5.0,single-room,"1007 Lausanne, VDClose### CHF 800.—Favourite## «Chambre meublée à louer»Avenue du Grey, 1004 Lausanne, VDClose### CHF 800.—FavouriteNew## «Chambre à louer Centre Ville Lausanne»Rue du Tunnel 11, 1005 Lausanne, VD",Chambre meublée à louer proche EPFL et UNIlChambre meublée à louerChambre à louer Centre Ville Lausanne,800.0,## «Chambre meublée à louer»New,/en/d/single-room-rent-lausanne/4987213?s=2&t=1&l=2023&ct=615&ci=354&pn=15
5270855.0,50.0,2.0,flat,"1006 Lausanne, VD",Sous-location appartement 22.12.2018 au 4.01.2019,800.0,,/en/d/flat-rent-lausanne/5270855?s=2&t=1&l=2023&ct=615&ci=357&pn=15
5272411.0,125.0,5.0,single-room,"1010 Lausanne, VD",Collocation Lausanne,800.0,,/en/d/single-room-rent-lausanne/5272411?s=2&t=1&l=2023&ct=615&ci=358&pn=15
5281509.0,20.0,,single-room,"1004 Lausanne, VD",Chambre meublée à louer,800.0,,/en/d/single-room-rent-lausanne/5281509?s=2&t=1&l=2023&ct=615&ci=359&pn=15
5267333.0,14.0,5.5,single-room,"Chemin du champ-rond 25, 1010 Lausanne, VD","Chambre en sous-location Janvier-Février 2019, Lausanne",805.0,,/en/d/single-room-rent-lausanne/5267333?s=2&t=1&l=2023&ct=615&ci=360&pn=15
3641118.0,,,flat,"1004 Lausanne, VDClose### CHF 850.—Favourite## «Cabinet thérapeutique-Lausanne centre,»Rue Mauborget 1, 1003 Lausanne, VDClose### CHF 850.—Favourite## «2 Chambres en colocation»1007 Lausanne, VD","Grd chambre meublée spacieuse pour personne trés sérieuseCabinet thérapeutique-Lausanne centre,2 Chambres en colocation",850.0,"## «Cabinet thérapeutique-Lausanne centre,»## «2 Chambres en colocation»",/en/d/flat-rent-lausanne/3641118?s=2&t=1&l=2023&ct=615&ci=361&pn=16
5280276.0,30.0,,studio,"Ch du Furet, 4, 1018 Lausanne, VD",Appartement 1 pièce à louer à lausanne 01.02.2019 - 850CHF,850.0,,/en/d/studio-rent-lausanne/5280276?s=2&t=1&l=2023&ct=615&ci=364&pn=16
5285850.0,35.0,,flat,"Rue Saint Martin 34, 1005 Lausanne, VD",Appartement 1 pièce - Centre ville de Lausanne,875.0,New,/en/d/flat-rent-lausanne/5285850?s=2&t=1&l=2023&ct=615&ci=365&pn=16
5267358.0,,4.5,duplex-maisonette,"avenue de France 22, 1004 Lausanne, VD",Chambre à louer a Lausanne,877.0,,/en/d/duplex-maisonette-rent-lausanne/5267358?s=2&t=1&l=2023&ct=615&ci=366&pn=16
5077363.0,15.0,,single-room,"Cour, 1007 Lausanne, VD",Lausanne SUD Au 1 FÉVRIER 2019,890.0,,/en/d/single-room-rent-lausanne/5077363?s=2&t=1&l=2023&ct=615&ci=367&pn=16
5003401.0,16.0,,single-room,"1004 Lausanne, VD",Chambre à louer (appart en colocation) Bus 2. Le Désert,900.0,,/en/d/single-room-rent-appart en colocation) Bus 2. Le Désert»lausanne/5003401?s=2&t=1&l=2023&ct=615&ci=368&pn=16## «Chambre à louer (appart en colocation
5187951.0,90.0,,single-room,"Rte de la Clochatte 10A, 1018 Lausanne, VD",Chambre à louer,900.0,,/en/d/single-room-rent-lausanne/5187951?s=2&t=1&l=2023&ct=615&ci=369&pn=16
5273920.0,10.0,,single-room,"Av. Echallens 59, 1004 Lausanne, VD",Chambre meublée & lumineuse à Lausanne,900.0,,/en/d/single-room-rent-lausanne/5273920?s=2&t=1&l=2023&ct=615&ci=370&pn=16
5283140.0,120.0,4.5,single-room,"1007 Lausanne, VD",Colocation appartement centre ville,900.0,,/en/d/single-room-rent-lausanne/5283140?s=2&t=1&l=2023&ct=615&ci=371&pn=16
5270928.0,30.0,,studio,"Chemin des Aubépines 8, 1004 Lausanne, VD",Joli studio au centre de Lausanne,904.0,,/en/d/studio-rent-lausanne/5270928?s=2&t=1&l=2023&ct=615&ci=372&pn=16
5280274.0,,,flat,"av de Collonge 11, 1004 Lausanne, VD",À Louer à lausanne,920.0,,/en/d/flat-rent-lausanne/5280274?s=2&t=1&l=2023&ct=615&ci=373&pn=16
5280477.0,30.0,,flat,"Avenue Saint-Paul 11, 1004 Lausanne, VD",Appartement 1 pièce à louer à Lausanne 15.01.2019,940.0,,/en/d/flat-rent-lausanne/5280477?s=2&t=1&l=2023&ct=615&ci=374&pn=16
5267444.0,15.0,,studio,"Chemin de longeraie, 2, 1006 Lausanne, VD",Studio près gare & centre/studio near station & town/1006,950.0,,/en/d/studio-rent-lausanne/5267444?s=2&t=1&l=2023&ct=615&ci=375&pn=16
5272558.0,25.0,,single-room,"1003 Lausanne, VD",Chambre à 5 min de la gare de Lausanne,950.0,,/en/d/single-room-rent-lausanne/5272558?s=2&t=1&l=2023&ct=615&ci=376&pn=16
5285818.0,25.0,,flat,"Avenue de Collonges,5, 1004 Lausanne, VD",Jolie studio au centre ville disponible dès maintenant,950.0,New,/en/d/flat-rent-lausanne/5285818?s=2&t=1&l=2023&ct=615&ci=377&pn=16
5287335.0,12.0,,single-room,"1004 Lausanne, VD",Chambre à louer à Lausanne,950.0,New,/en/d/single-room-rent-lausanne/5287335?s=2&t=1&l=2023&ct=615&ci=378&pn=16
5262916.0,79.0,3.5,flat,"Borde 20B, 1018 Lausanne, VD","Appartement 3.5 pièces, subventionné",951.0,,/en/d/flat-rent-lausanne/5262916?s=2&t=1&l=2023&ct=615&ci=379&pn=16
5273957.0,39.0,,studio,"av. victor ruffy 37, 1012 Lausanne, VD",Proche du CHUV,970.0,,/en/d/studio-rent-lausanne/5273957?s=2&t=1&l=2023&ct=615&ci=380&pn=16
5262930.0,25.0,,flat,"Avenue De La Sallaz 64, 1010 Lausanne, VD",Appartement à louer 1 pièce,980.0,,/en/d/flat-rent-lausanne/5262930?s=2&t=1&l=2023&ct=615&ci=381&pn=16
5281588.0,40.0,,flat,"Chemin Du Vanil 14, 1006 Lausanne, VD",Une pièce pour le 15 janvier Lausanne,990.0,,/en/d/flat-rent-lausanne/5281588?s=2&t=1&l=2023&ct=615&ci=382&pn=16
5281653.0,30.0,,single-room,"Montchoisi 39, 1006 Lausanne, VD",Chambre meublé à louer,990.0,,/en/d/single-room-rent-lausanne/5281653?s=2&t=1&l=2023&ct=615&ci=383&pn=16
5281663.0,,,single-room,"1004 Lausanne, VD",Chambre meublée à louer,990.0,,/en/d/single-room-rent-lausanne/5281663?s=2&t=1&l=2023&ct=615&ci=384&pn=16
5205740.0,,2.0,flat,"1018 Lausanne, VD",Appartements 2 pieces sous location pour 3 mois voir 6,1000.0,,/en/d/flat-rent-lausanne/5205740?s=2&t=1&l=2023&ct=615&ci=385&pn=17
5272390.0,70.0,2.5,flat,"1003 Lausanne, VD",Un appartement à louer,1000.0,,/en/d/flat-rent-lausanne/5272390?s=2&t=1&l=2023&ct=615&ci=386&pn=17
5280309.0,85.0,3.5,single-room,"1004 Lausanne, VD",Chambre Pont Chaudron,1000.0,,/en/d/single-room-rent-lausanne/5280309?s=2&t=1&l=2023&ct=615&ci=387&pn=17
5282995.0,38.0,1.5,studio,"av de Valmont 14, 1010 Lausanne, VD",Studio à sous louer pour 3 mois,1000.0,,/en/d/studio-rent-lausanne/5282995?s=2&t=1&l=2023&ct=615&ci=388&pn=17
5285178.0,130.0,5.0,flat,"Avenue Dapples 7, 1003 Lausanne, VD",Chambre en colocation quartier sous gare (Grancy),1000.0,,/en/d/flat-rent-Grancy)»lausanne/5285178?s=2&t=1&l=2023&ct=615&ci=389&pn=17## «Chambre en colocation quartier sous gare (Grancy
5285778.0,18.0,,studio,"Chemin de Longeraie 2, 1006 Lausanne, VD",Un appartement confortable à Lausanne,1000.0,New,/en/d/studio-rent-lausanne/5285778?s=2&t=1&l=2023&ct=615&ci=390&pn=17
5182867.0,35.0,,studio,"Chemin du Réservoir 1, 1012 Lausanne, VD",Studio à Louer au plus vite,1010.0,,/en/d/studio-rent-lausanne/5182867?s=2&t=1&l=2023&ct=615&ci=391&pn=17
5205657.0,35.0,,studio,"1012 Lausanne, VD",Studio à Lausanne,1010.0,,/en/d/studio-rent-lausanne/5205657?s=2&t=1&l=2023&ct=615&ci=392&pn=17
5261448.0,100.0,4.5,single-room,"Route de la Feuillère 21, 1010 Lausanne, VD","Chambre dans Colocation - Lausanne - 4,5 pcs - La Sallaz",1010.0,,/en/d/single-room-rent-lausanne/5261448?s=2&t=1&l=2023&ct=615&ci=393&pn=17
5274129.0,100.0,,single-room,"Chemin de Mornex, 1003 Lausanne, VD",Chambre en collocation (Lausanne),1025.0,,/en/d/single-room-rent-Lausanne)»lausanne/5274129?s=2&t=1&l=2023&ct=615&ci=394&pn=17## «Chambre en collocation (Lausanne
5287496.0,32.0,1.5,studio,"Chemin des Cottages 2, 1007 Lausanne, VD",Appartement près du métro Montelly,1050.0,New,/en/d/studio-rent-lausanne/5287496?s=2&t=1&l=2023&ct=615&ci=395&pn=17
5267265.0,25.0,,studio,"Beaumont, 1012 Lausanne, VD",Studio meublé à louer lausanne,1070.0,,/en/d/studio-rent-lausanne/5267265?s=2&t=1&l=2023&ct=615&ci=396&pn=17
5283105.0,41.0,,studio,"chemin du levant 145, 1005 Lausanne, VD","Charmant et spacieux Studio 41m2, quartier calme à Lausanne",1090.0,,/en/d/studio-rent-lausanne/5283105?s=2&t=1&l=2023&ct=615&ci=397&pn=17
5245001.0,25.0,,studio,"1012 Lausanne, VD",Studio meublé,1100.0,,/en/d/studio-rent-lausanne/5245001?s=2&t=1&l=2023&ct=615&ci=398&pn=17
5254446.0,25.0,,studio,"Ch. des Lilas 11, 1012 Lausanne, VD",Studio meublé à louer,1100.0,,/en/d/studio-rent-lausanne/5254446?s=2&t=1&l=2023&ct=615&ci=399&pn=17
5262791.0,53.0,2.5,flat,"Chemin de Champ-Soleil, 1012 Lausanne, VD",Sous-location Lausanne 2.5 pièces 6 mois,1100.0,,/en/d/flat-rent-lausanne/5262791?s=2&t=1&l=2023&ct=615&ci=400&pn=17
5280277.0,50.0,2.0,flat,"1003 Lausanne, VD",Sous location,1100.0,,/en/d/flat-rent-lausanne/5280277?s=2&t=1&l=2023&ct=615&ci=401&pn=17
5279010.0,65.0,2.5,flat,"Rue de l'ecole-de-commerce 5, Appt. 23, deuxieme etage, 1004 Lausanne, VD",Sous-location temporaire,1110.0,,/en/d/flat-rent-lausanne/5279010?s=2&t=1&l=2023&ct=615&ci=402&pn=17
5262923.0,23.0,,studio,"Avenue de France 9, 1007 Lausanne, VD","LAUSANNE CENTRE, Avenue de France 9, studio 23m2 meublé, mob",1120.0,,/en/d/studio-rent-lausanne/5262923?s=2&t=1&l=2023&ct=615&ci=403&pn=17
5277156.0,43.0,2.0,flat,"avenue d'echallens 128, 1004 Lausanne, VD","Appartement 2,5 pièces",1130.0,,/en/d/flat-rent-lausanne/5277156?s=2&t=1&l=2023&ct=615&ci=404&pn=17
5252625.0,25.0,,studio,"Avenue de Cour 67, 1007 Lausanne, VD","Appartement 1 pièce,1 ère étage, env. 25 m2",1140.0,,/en/d/studio-rent-lausanne/5252625?s=2&t=1&l=2023&ct=615&ci=405&pn=17
4753045.0,25.0,,single-room,"Ch. du Treyblanc 6, 1006 Lausanne, VD",Belle chambre à louer,1150.0,,/en/d/single-room-rent-lausanne/4753045?s=2&t=1&l=2023&ct=615&ci=406&pn=17
5235128.0,20.0,1.5,flat,"Avenue Menthon 16, 1005 Lausanne, VD","Appartement 1,5 pièce au pied de la cathédrale",1150.0,,/en/d/flat-rent-lausanne/5235128?s=2&t=1&l=2023&ct=615&ci=407&pn=17
5243165.0,26.0,,flat,"Av. Chailly 57, 1012 Lausanne, VD",URGENT - Lausanne Appartement 1 pièce (év. meublé),1150.0,,/en/d/flat-rent-év. meublé)»lausanne/5243165?s=2&t=1&l=2023&ct=615&ci=408&pn=17## «URGENT - Lausanne Appartement 1 pièce (év. meublé
5275707.0,115.0,4.5,single-room,"rue des crêtes 2A, 1018 Lausanne, VD",Chambre à louer dans 4.5p Lausanne,1150.0,,/en/d/single-room-rent-lausanne/5275707?s=2&t=1&l=2023&ct=615&ci=409&pn=18
5279081.0,26.0,,studio,"Avenue de Chailly 15, 1012 Lausanne, VD","Chailly s/Lsne - Grd studio au calme, proche des commodités",1150.0,,/en/d/studio-rent-lausanne/5279081?s=2&t=1&l=2023&ct=615&ci=410&pn=18
5233363.0,34.0,1.5,flat,"Chemin du Calvaire 17, 1005 Lausanne, VD",Appartement à deux pas du CHUV!,1155.0,,/en/d/flat-rent-lausanne/5233363?s=2&t=1&l=2023&ct=615&ci=411&pn=18
5202508.0,55.0,2.0,flat,"1004 Lausanne, VD",Appartement subventionné 2 pièces,1193.0,,/en/d/flat-rent-lausanne/5202508?s=2&t=1&l=2023&ct=615&ci=412&pn=18
5238983.0,55.0,,flat,"Rue du Simplon, 1006 Lausanne, VD",Appartement à la gare de Lausanne pour 2 mois,1200.0,,/en/d/flat-rent-lausanne/5238983?s=2&t=1&l=2023&ct=615&ci=413&pn=18
5252708.0,25.0,,studio,"Rosière 17, 1012 Lausanne, VD",Studio meublé à Chailly,1200.0,,/en/d/studio-rent-lausanne/5252708?s=2&t=1&l=2023&ct=615&ci=414&pn=18
5257047.0,42.0,,flat,"beau-val 5, 1012 Lausanne, VD","Appartement magnifique 1,5 pièces",1250.0,,/en/d/flat-rent-lausanne/5257047?s=2&t=1&l=2023&ct=615&ci=415&pn=18
5262997.0,51.0,2.0,flat,"Avenue Druey 6, 1018 Lausanne, VD",Apparemment à louer 2 pièce,1250.0,,/en/d/flat-rent-lausanne/5262997?s=2&t=1&l=2023&ct=615&ci=416&pn=18
5280372.0,65.0,2.0,flat,"1007 Lausanne, VD",Sous-location d'un appartement 2 pièces1/2 à Lausanne 1 mois,1250.0,,/en/d/flat-rent-lausanne/5280372?s=2&t=1&l=2023&ct=615&ci=417&pn=18
5257101.0,55.0,2.0,flat,"Avenue de Valmont 11, 1010 Lausanne, VD",Appartement à louer,1255.0,,/en/d/flat-rent-lausanne/5257101?s=2&t=1&l=2023&ct=615&ci=418&pn=18
4987183.0,50.0,2.0,flat,"Rue des Crêtes 12, 1018 Lausanne, VD",Appartement 2.5 pièces à LAUSANNE,1260.0,,/en/d/flat-rent-lausanne/4987183?s=2&t=1&l=2023&ct=615&ci=419&pn=18
5270865.0,42.0,2.0,flat,"Av. de Morges, 1004 Lausanne, VD","Appartement de 2 pièces, au rez-de-chaussée",1270.0,,/en/d/flat-rent-lausanne/5270865?s=2&t=1&l=2023&ct=615&ci=420&pn=18
5287299.0,62.0,2.0,flat,"Avenue Béthusy, 1012 Lausanne, VD",Grand 2 pièces 1/2 62m2,1270.0,New,/en/d/flat-rent-lausanne/5287299?s=2&t=1&l=2023&ct=615&ci=421&pn=18
